Single subject; six feet; outdoors
==========
442	74	79	79	71	69	65	60	65	79	78	76	70	61	63	59	57	79	81	77	74	69	74	71	74	77	78	76	74	79	72	71	72	79	75	76	80	92	72	73	69	68	77	76	77	78	72	68	69	72	73	83	84	85	80	69	63	65	86	84	83	76	80	67	54
442	80	78	74	70	66	60	58	66	85	76	70	69	63	67	64	62	81	80	73	73	74	72	73	72	80	74	74	74	87	69	73	72	80	80	74	78	95	71	73	71	72	76	76	77	81	76	72	71	70	75	84	85	83	81	67	62	68	93	83	82	79	83	67	58
442	77	68	67	63	58	60	55	47	73	59	58	59	57	64	60	60	77	76	72	75	71	69	63	65	75	71	72	78	87	66	73	66	75	74	72	79	85	71	73	68	71	77	77	78	80	76	70	69	78	77	85	83	85	80	71	59	75	92	80	81	75	85	68	56
442	45	26	4064	4049	4045	4042	4036	4037	58	40	7	4060	4059	4062	4052	4051	54	58	24	4084	4089	4081	4072	4078	65	59	33	22	73	34	3	4095	68	63	55	58	82	63	47	44	65	63	61	70	75	66	64	61	57	65	78	78	78	76	68	59	64	81	73	79	74	76	70	55
441	4061	4051	4051	4045	4042	4050	4049	4054	4069	4056	4063	4061	4060	4063	4059	4061	4088	4083	4082	4088	4095	4085	4085	4085	29	20	15	43	73	30	22	30	61	60	62	66	76	64	61	62	56	56	57	66	76	71	60	55	59	64	81	78	75	75	66	59	56	83	77	74	74	82	70	53
440	4058	4050	4056	4044	4044	4050	4041	4045	4072	4065	4062	4063	4065	4070	4057	4058	0	4090	4086	2	46	9	4084	4087	40	31	31	50	80	56	21	20	64	62	65	63	72	63	59	60	53	52	71	71	76	74	69	57	57	70	75	75	70	70	67	51	58	84	67	77	75	81	66	54
440	4050	4037	4037	4031	4030	4033	4036	4034	4068	4055	4049	4050	4045	4052	4052	4050	4079	4082	4073	4073	4072	4076	4070	4072	25	15	9	11	47	27	7	3	62	53	56	50	77	64	50	47	44	47	49	60	69	68	62	54	51	56	71	70	71	71	67	49	57	76	73	71	71	71	69	45
440	4056	4043	4043	4037	4040	4040	4041	4047	4067	4061	4057	4060	4057	4057	4059	4059	4086	4085	4082	4087	16	4092	4080	4075	30	18	26	29	77	52	13	10	61	56	54	54	70	59	47	41	48	48	61	67	71	72	64	55	47	63	72	71	62	68	63	47	59	75	64	72	68	71	72	44
439	4057	4053	4059	4085	44	45	47	48	4080	4069	4075	14	51	54	51	47	4095	12	17	55	66	56	54	55	26	41	48	57	80	64	53	55	57	54	54	58	66	63	58	54	51	57	69	71	72	77	68	51	58	67	74	72	70	70	66	49	61	77	63	72	78	76	72	49
439	54	51	54	38	59	73	66	63	58	58	60	64	69	78	69	66	60	64	59	64	69	72	66	64	61	59	59	64	84	71	70	67	60	62	59	64	78	71	70	65	57	62	67	72	77	74	73	63	59	71	79	73	71	73	70	57	56	82	70	80	71	78	69	49
439	65	53	80	75	70	66	63	60	73	71	77	76	71	69	57	58	70	73	78	75	67	69	69	71	69	70	76	72	87	72	68	68	68	73	75	71	81	73	68	66	66	68	74	77	83	77	74	67	70	77	86	81	75	76	73	66	72	90	77	81	76	81	72	62
439	80	72	70	60	53	66	57	61	83	73	72	72	71	67	66	69	77	71	73	74	76	67	72	72	75	72	71	75	93	72	70	71	78	74	75	75	85	72	70	70	74	71	79	83	84	79	74	71	71	85	86	84	76	80	74	65	76	89	80	81	78	84	75	55
439	68	72	78	77	71	67	62	57	67	67	72	73	65	65	67	68	68	72	74	76	76	71	66	70	66	69	73	70	89	76	69	69	66	68	71	70	82	74	73	69	64	62	74	79	80	77	72	71	67	75	86	79	74	77	74	67	68	87	71	79	74	80	78	69
439	55	57	51	53	49	55	75	81	65	58	58	63	64	70	76	75	62	63	66	66	68	73	78	76	63	62	62	67	90	73	71	78	64	65	64	69	84	74	75	74	66	63	74	78	83	79	75	72	63	76	84	81	77	81	76	75	69	90	79	78	76	83	82	72
439	41	55	60	54	58	62	68	76	55	58	57	62	61	71	74	77	64	60	61	63	68	70	73	77	65	59	63	67	86	73	70	73	64	61	61	69	85	73	70	74	63	66	72	77	81	81	74	75	63	76	84	82	78	80	77	70	69	94	77	81	76	84	81	71
439	60	60	63	55	78	76	73	70	63	63	69	72	78	80	73	68	66	65	68	74	78	77	74	72	70	65	67	73	89	76	72	72	69	64	66	70	85	72	73	70	62	65	74	76	79	76	75	75	70	76	84	82	79	78	78	70	73	88	78	79	77	83	76	68
439	85	78	71	67	56	57	59	62	81	72	73	73	70	75	70	69	78	76	74	73	72	75	66	73	79	71	74	73	89	75	72	65	81	73	72	74	87	75	72	68	77	73	79	81	84	80	72	71	76	82	88	83	79	80	75	70	81	92	82	80	79	83	82	60
439	77	71	64	59	62	58	57	63	77	72	73	71	69	69	67	63	72	75	75	73	71	71	73	68	75	73	73	76	92	77	76	69	72	74	75	72	87	75	74	71	75	74	81	80	87	81	74	74	76	81	87	83	77	81	75	68	78	94	79	82	78	81	81	62
439	60	59	60	47	5	4069	4054	4053	68	59	55	56	43	4084	4059	4061	70	67	67	59	59	19	4087	4080	72	65	66	71	87	62	23	16	73	71	70	72	84	75	63	61	67	72	74	77	78	78	67	60	75	80	86	81	79	75	72	56	74	92	74	83	77	80	79	56
439	53	56	32	4076	4047	4045	4034	4049	61	53	50	20	4062	4060	4051	4054	67	65	58	41	4091	4083	4072	4077	63	65	62	59	75	33	1	2	69	68	68	72	83	62	54	46	72	71	75	74	79	75	59	56	69	70	84	77	76	76	67	52	67	87	76	77	78	79	76	54
439	37	0	4056	4045	4041	4045	4038	4041	48	23	4064	4060	4058	4058	4056	4051	52	38	4082	4081	4081	4077	4071	4071	62	44	11	21	71	30	2	4095	63	63	56	61	80	63	48	50	66	57	64	66	78	72	65	53	58	67	81	78	75	72	66	58	62	80	72	74	75	75	73	48
439	4049	4049	4043	4038	4040	4040	4033	4040	4065	4052	4045	4057	4048	4055	4046	4051	4079	4075	4071	4074	4079	4077	4072	4068	14	4	0	16	71	29	4095	4093	55	49	49	56	77	61	45	43	49	53	62	67	77	72	64	56	55	62	73	77	73	73	69	52	61	78	70	73	72	73	71	51
440	57	58	52	24	4061	4054	4041	4045	68	55	58	49	1	4069	4056	4055	67	68	63	64	36	4087	4078	4079	71	67	71	69	79	48	10	8	69	67	70	67	85	74	57	54	70	69	74	75	80	77	66	57	77	79	85	85	77	78	70	57	72	90	82	81	79	81	79	51
439	75	67	64	57	58	58	60	59	75	71	71	68	61	66	63	52	73	71	75	70	68	68	68	64	72	66	69	68	84	75	69	67	75	71	71	73	89	78	70	70	69	68	70	78	80	79	72	69	72	78	84	88	79	82	76	70	72	89	82	80	79	78	78	61
440	75	72	81	77	74	67	63	64	79	77	79	76	71	71	63	64	77	81	81	77	73	72	75	78	75	76	77	75	82	73	71	70	76	76	80	74	90	77	71	71	71	70	77	80	85	78	73	71	74	75	83	86	81	82	80	75	80	89	85	82	81	83	87	71
439	69	55	47	80	85	76	71	68	71	75	78	83	79	75	71	66	69	77	78	84	80	77	74	76	75	72	75	82	94	75	74	72	75	74	77	81	88	77	77	74	69	71	80	82	86	82	81	71	76	80	89	90	83	83	82	76	77	95	79	84	81	86	84	72
440	82	82	72	72	69	67	62	65	86	81	71	69	58	65	60	63	83	76	75	73	75	71	72	72	81	77	77	77	92	73	76	76	81	79	76	78	91	75	75	74	78	80	81	79	85	82	74	69	79	81	89	87	82	83	78	72	82	94	83	85	80	86	83	61
440	73	61	54	47	31	4080	4064	4056	63	63	63	60	57	45	4094	4064	71	66	57	62	61	66	46	4094	71	67	70	69	77	63	59	25	71	74	73	76	90	71	69	41	71	72	74	74	80	73	71	63	71	77	79	80	74	80	66	59	72	86	81	80	79	84	76	54
